Landmark,X,Y
0,164.2275047302246,251.273832321167
1,167.45166778564453,238.59440803527832
2,165.89017868041992,243.68502616882324
3,166.9455909729004,226.58087253570557
4,168.4493637084961,234.5923089981079
5,169.49954986572266,230.0822925567627
6,171.77051544189453,220.00684261322021
7,144.3246078491211,214.93786811828613
8,173.7014389038086,212.3471975326538
9,175.00579833984375,207.40094661712646
10,179.4858741760254,189.4448947906494
11,163.75614166259766,253.21669578552246
12,163.33473205566406,254.8953151702881
13,163.11275482177734,255.66264152526855
14,161.10034942626953,264.25220489501953
15,160.73137283325195,265.9556293487549
16,160.20992279052734,268.1552982330322
17,159.59803581237793,270.66553115844727
18,158.37472915649414,275.0236701965332
19,166.72266006469727,241.06364250183105
20,163.19705963134766,240.64922332763672
21,133.2962417602539,199.97403144836426
22,154.61302757263184,220.11757850646973
23,150.86048126220703,219.6155834197998
24,147.1947956085205,218.69798183441162
25,142.17886924743652,215.90420722961426
26,157.84310340881348,219.86712455749512
27,152.24725723266602,209.1582441329956
28,156.0146713256836,210.39583683013916
29,148.24450492858887,208.8501262664795
30,145.1626491546631,209.75759983062744
31,138.55796813964844,217.67057418823242
32,141.58509254455566,276.43750190734863
33,143.0150032043457,213.9252233505249
34,127.03245162963867,215.80796241760254
35,134.84628677368164,214.9057102203369
36,147.47669219970703,233.30554962158203
37,158.53818893432617,249.30524826049805
38,158.0522632598877,253.65912437438965
39,152.17137336730957,249.49064254760742
40,147.97419548034668,250.69856643676758
41,153.5738754272461,253.170804977417
42,150.15094757080078,253.33731651306152
43,141.27554893493652,259.21268463134766
44,164.34396743774414,237.89513111114502
45,164.87104415893555,233.96653175354004
46,140.4808521270752,205.08962631225586
47,157.8891086578369,226.25378608703613
48,154.99567031860352,235.72370052337646
49,155.08445739746094,233.91218662261963
50,135.6315040588379,230.657000541687
51,166.0227394104004,229.79158401489258
52,151.21865272521973,202.62938976287842
53,145.34809112548828,202.8614902496338
54,139.54463005065918,193.3366298675537
55,166.3808822631836,209.7028684616089
56,158.99264335632324,212.49484062194824
57,139.62388038635254,253.31863403320312
58,120.41881561279297,255.10943412780762
59,157.30612754821777,238.63078594207764
60,160.18680572509766,240.7163429260254
61,142.84838676452637,254.11914825439453
62,144.9081039428711,254.66108322143555
63,143.80731582641602,200.13672351837158
64,154.20519828796387,237.51172542572021
65,158.20531845092773,204.63881492614746
66,158.37530136108398,201.43987655639648
67,157.8286838531494,186.58434391021729
68,141.85311317443848,196.59916877746582
69,158.643798828125,193.5948371887207
70,138.44361305236816,203.34091186523438
71,135.91944694519043,201.8446397781372
72,158.12946319580078,251.71199798583984
73,152.8954315185547,251.5810203552246
74,149.0696907043457,251.98994636535645
75,157.98916816711426,239.631986618042
76,143.84700775146484,254.3840789794922
77,145.2057933807373,257.5355815887451
78,145.54186820983887,254.81500625610352
79,159.97716903686523,237.57262229919434
80,150.92130661010742,253.38769912719727
81,154.2919921875,253.59944343566895
82,158.3009433746338,254.43975448608398
83,152.18908309936523,272.92370796203613
84,153.67565155029297,268.55944633483887
85,154.59583282470703,266.10194206237793
86,155.50427436828613,264.0008354187012
87,156.25414848327637,262.7410697937012
88,149.38652992248535,259.303035736084
89,148.50140571594238,259.6061325073242
90,147.17022895812988,260.35343170166016
91,145.93409538269043,261.51463508605957
92,146.2193775177002,246.69387817382812
93,121.23363494873047,234.79714393615723
94,166.31153106689453,242.34824180603027
95,147.50904083251953,257.84008026123047
96,146.40081405639648,257.48608589172363
97,160.88037490844727,242.64049530029297
98,154.60735321044922,240.2314853668213
99,160.55730819702148,241.73810005187988
100,153.21685791015625,227.36108779907227
101,146.1945915222168,228.12222003936768
102,153.8143539428711,235.599102973938
103,147.47564315795898,188.65293502807617
104,149.20191764831543,193.59317779541016
105,150.67365646362305,199.48359489440918
106,143.50213050842285,264.1350746154785
107,166.63782119750977,204.40614223480225
108,167.5958251953125,195.28038024902344
109,168.05997848510742,187.03368186950684
110,143.92157554626465,217.46708393096924
111,133.77193450927734,219.43925857543945
112,159.9770736694336,219.25899982452393
113,140.44315338134766,210.62142848968506
114,161.3404083251953,224.46531772613525
115,158.0581569671631,234.64440822601318
116,128.67138862609863,221.7669439315796
117,135.93955993652344,221.81034564971924
118,140.62261581420898,223.69106769561768
119,148.0862522125244,224.82213020324707
120,153.91531944274902,224.74363803863525
121,158.3959197998047,223.96981716156006
122,167.90632247924805,220.29680728912354
123,126.72386169433594,229.19690608978271
124,137.4825096130371,209.767484664917
125,164.95698928833008,240.54396629333496
126,157.2379970550537,229.44414138793945
127,125.13872146606445,216.880202293396
128,161.83378219604492,222.53777503967285
129,153.05604934692383,236.02802753448486
130,141.4693832397461,213.69515419006348
131,158.29814910888672,232.4699306488037
132,120.10089874267578,244.56356048583984
133,160.10473251342773,218.06499481201172
134,162.2716522216797,230.74230194091797
135,127.2487735748291,263.66106033325195
136,125.88349342346191,270.005578994751
137,122.09583282470703,231.83518409729004
138,123.4463119506836,257.6231288909912
139,131.494722366333,208.33312511444092
140,139.86116409301758,281.15793228149414
141,164.94277954101562,241.89165115356445
142,152.97584533691406,231.3919973373413
143,131.22133255004883,215.40488719940186
144,148.23384284973145,216.5632438659668
145,151.51812553405762,217.47475147247314
146,143.9870548248291,257.8354740142822
147,124.8293685913086,237.4061393737793
148,145.4719638824463,289.6779155731201
149,134.8116683959961,280.9885597229004
150,130.59582710266113,276.26415252685547
151,177.40900039672852,197.89973258972168
152,153.8105297088623,292.77271270751953
153,154.54665184020996,217.95475959777832
154,157.41680145263672,218.09646606445312
155,159.19207572937012,218.1553602218628
156,134.76810455322266,208.86292934417725
157,157.5619411468506,215.69685459136963
158,154.6934700012207,214.418306350708
159,151.88220977783203,213.55014324188232
160,148.58623504638672,213.23688983917236
161,146.06342315673828,213.48864555358887
162,128.7998390197754,207.3808193206787
163,145.96710205078125,215.72193145751953
164,165.29348373413086,246.35762214660645
165,150.8279323577881,245.0602626800537
166,157.49770164489746,237.91305541992188
167,159.40876960754395,245.32170295715332
168,172.61028289794922,216.38058185577393
169,131.31248474121094,270.1427364349365
170,135.4061794281006,275.5114459991455
171,146.2679386138916,285.9769821166992
172,122.56002426147461,263.6825752258301
173,159.35277938842773,217.13584899902344
174,164.04054641723633,225.2281951904297
175,154.8857021331787,289.22630310058594
176,139.4823932647705,285.5596160888672
177,120.77939987182617,240.9041690826416
178,152.43671417236328,261.0044288635254
179,151.4356231689453,261.7935562133789
180,150.2716064453125,263.29894065856934
181,149.10283088684082,265.4062843322754
182,146.88444137573242,268.85727882385254
183,147.05402374267578,253.66856575012207
184,145.86861610412598,252.87583351135254
185,144.82402801513672,251.9692039489746
186,142.25547790527344,249.25652503967285
187,129.8218536376953,239.32445526123047
188,164.78239059448242,222.19306468963623
189,164.04460906982422,215.77454566955566
190,161.48956298828125,215.904221534729
191,148.10531616210938,253.49058151245117
192,126.67859077453613,250.26137351989746
193,167.54343032836914,216.03155136108398
194,144.21875,272.2664165496826
195,170.2709197998047,226.62809371948242
196,167.36480712890625,223.58774185180664
197,170.97684860229492,223.44919681549072
198,159.81287956237793,230.11550903320312
199,156.0975456237793,284.49122428894043
200,157.3470401763916,279.23744201660156
201,150.1213836669922,276.74760818481445
202,137.89306640625,260.7571792602539
203,149.04047966003418,238.6691951751709
204,140.41095733642578,266.9919490814209
205,139.8166275024414,236.61375045776367
206,144.12002563476562,241.8863010406494
207,134.7131061553955,242.71016120910645
208,147.83079147338867,281.4568519592285
209,156.7177391052246,231.86988830566406
210,133.84318351745605,264.45897102355957
211,137.59724617004395,270.61620712280273
212,136.2707233428955,254.0852451324463
