Landmark,X,Y
0,175.47365188598633,272.460994720459
1,179.65436935424805,260.4023551940918
2,177.56841659545898,263.7084102630615
3,178.1441879272461,246.4596176147461
4,180.53735733032227,256.376895904541
5,181.20773315429688,250.97908973693848
6,182.28384017944336,237.90501594543457
7,153.78232955932617,230.95304489135742
8,183.75669479370117,228.0778455734253
9,184.86663818359375,222.7031135559082
10,188.25496673583984,202.90401935577393
11,174.97085571289062,274.36655044555664
12,174.48190689086914,275.76725006103516
13,174.13969039916992,276.28283500671387
14,173.41907501220703,280.2085876464844
15,173.13159942626953,282.18555450439453
16,172.6752471923828,284.544095993042
17,172.14691162109375,286.9328498840332
18,171.18547439575195,290.28685569763184
19,178.88687133789062,262.2964096069336
20,175.0840950012207,261.12796783447266
21,140.92745780944824,211.5201759338379
22,164.46832656860352,236.26107215881348
23,160.69208145141602,235.89420318603516
24,157.00664520263672,235.0434923171997
25,151.83838844299316,231.8501901626587
26,167.68001556396484,235.8316469192505
27,161.35311126708984,225.73501110076904
28,165.2629852294922,226.75951480865479
29,157.36663818359375,225.4870319366455
30,154.37588691711426,226.23401641845703
31,148.42134475708008,233.60833168029785
32,155.87875366210938,291.9467353820801
33,152.3382568359375,229.7325325012207
34,136.19608879089355,228.46853256225586
35,144.32775497436523,229.8810338973999
36,158.97783279418945,252.09165573120117
37,170.76173782348633,270.82557678222656
38,170.17986297607422,274.80528831481934
39,165.2968978881836,270.8116149902344
40,161.54029846191406,271.45365715026855
41,166.4171600341797,274.1831588745117
42,163.42144012451172,273.8100528717041
43,155.01317977905273,277.086181640625
44,176.55250549316406,259.65797424316406
45,176.89016342163086,255.68026542663574
46,149.1134548187256,220.4468536376953
47,168.51449966430664,243.92563819885254
48,167.1844482421875,256.2230587005615
49,167.0216941833496,253.98831367492676
50,147.2692584991455,249.12431716918945
51,177.6702880859375,250.68546295166016
52,159.76194381713867,218.46264839172363
53,153.83296966552734,218.60106468200684
54,146.75195693969727,205.54952144622803
55,175.88855743408203,225.3610610961914
56,168.3766746520996,228.64272594451904
57,153.07382583618164,272.1199607849121
58,133.16025733947754,265.96017837524414
59,169.43485260009766,258.9323043823242
60,172.21521377563477,260.78415870666504
61,156.94271087646484,273.0863285064697
62,158.84649276733398,273.3164978027344
63,151.97147369384766,215.27519702911377
64,166.48618698120117,257.6847553253174
65,167.066650390625,220.3594207763672
66,167.0577621459961,216.9037914276123
67,165.46886444091797,200.00093936920166
68,149.49302673339844,210.33531188964844
69,166.80498123168945,208.32653045654297
70,146.8208122253418,217.9436445236206
71,143.8985538482666,214.94839668273926
72,170.36935806274414,273.12981605529785
73,165.91205596923828,272.8477478027344
74,162.50646591186523,272.6890468597412
75,170.15520095825195,259.76972579956055
76,157.9176139831543,273.25907707214355
77,159.29998397827148,275.3471374511719
78,159.27703857421875,273.16975593566895
79,172.0245361328125,258.4691619873047
80,164.05345916748047,273.6276626586914
81,166.95562362670898,274.41198348999023
82,170.29048919677734,275.310001373291
83,165.7951545715332,288.7914276123047
84,167.03365325927734,285.3157424926758
85,167.88578033447266,282.9575729370117
86,168.71318817138672,280.6619453430176
87,169.33467864990234,279.12317276000977
88,163.06390762329102,276.2651824951172
89,162.3004913330078,276.73699378967285
90,161.1223602294922,277.66565322875977
91,160.0191307067871,278.86027336120605
92,159.27274703979492,266.53761863708496
93,132.03886032104492,245.31972885131836
94,178.31083297729492,262.8339672088623
95,161.2430191040039,275.1078987121582
96,160.38681030273438,275.1222610473633
97,173.01504135131836,262.70118713378906
98,167.0020294189453,260.13771057128906
99,172.65134811401367,261.78903579711914
100,164.03791427612305,245.24951934814453
101,157.2113800048828,246.47950172424316
102,165.87175369262695,255.43052673339844
103,154.68295097351074,201.52381896972656
104,156.87667846679688,207.87365913391113
105,158.92820358276367,214.85844612121582
106,157.4340534210205,281.2671661376953
107,175.89935302734375,219.83465194702148
108,176.3027572631836,210.19389152526855
109,176.28915786743164,200.5971622467041
110,153.6782455444336,233.66426467895508
111,143.78533363342285,235.38989067077637
112,169.79381561279297,235.14551639556885
113,149.63830947875977,226.24083995819092
114,171.74835205078125,242.05430030822754
115,170.05430221557617,255.52980422973633
116,138.98529052734375,237.07303047180176
117,146.20311737060547,238.76213550567627
118,151.0804557800293,241.3549518585205
119,158.58060836791992,242.32935905456543
120,164.28888320922852,241.8699073791504
121,168.59813690185547,240.89730262756348
122,178.32622528076172,238.135085105896
123,138.24176788330078,245.48503875732422
124,146.50503158569336,224.74637031555176
125,177.05255508422852,261.76074028015137
126,168.41753005981445,247.9562473297119
