Landmark,X,Y
0,158.73701095581055,267.5229263305664
1,160.4495620727539,253.06803703308105
2,159.36092376708984,257.2123146057129
3,157.53024101257324,239.72082138061523
4,160.78744888305664,249.00921821594238
5,160.91577529907227,243.71312141418457
6,160.88409423828125,230.89496612548828
7,132.13590621948242,227.33159065246582
8,161.31628036499023,221.06060028076172
9,161.80299758911133,215.6359577178955
10,163.01570892333984,196.0557460784912
11,158.55016708374023,269.6126174926758
12,158.31716537475586,271.24889373779297
13,158.11299324035645,271.9944763183594
14,158.13361167907715,273.8942813873291
15,158.0776309967041,275.9100151062012
16,157.9194164276123,278.3822250366211
17,157.67877578735352,280.85901260375977
18,157.0608615875244,284.3759822845459
19,160.06101608276367,255.07192611694336
20,156.58552169799805,254.5682144165039
21,118.06629180908203,210.13024806976318
22,143.28529357910156,231.77279949188232
23,139.42855834960938,231.88968658447266
24,135.70911407470703,231.44667148590088
25,130.55410385131836,228.60039710998535
26,146.52094841003418,230.8689308166504
27,139.0415859222412,220.94485759735107
28,143.09327125549316,221.60791397094727
29,135.08694648742676,221.14681720733643
30,132.2509002685547,222.29247093200684
31,127.42207527160645,231.0415506362915
32,142.2240447998047,288.310604095459
33,130.73261260986328,226.06357097625732
34,115.34963607788086,227.5041961669922
35,123.07499885559082,227.64787673950195
36,140.41324615478516,248.6620330810547
37,154.46499824523926,266.56291007995605
38,154.69388961791992,270.9840774536133
39,149.83911514282227,267.6424026489258
40,146.76716804504395,269.2268371582031
41,151.4516258239746,271.1048412322998
42,148.89521598815918,271.38012886047363
43,140.9242057800293,275.2625370025635
44,157.39300727844238,252.69673347473145
45,157.1513843536377,248.83398056030273
46,126.40426635742188,217.14288711547852
47,148.33303451538086,238.91650199890137
48,148.48880767822266,251.21761322021484
49,148.09637069702148,249.1270351409912
50,128.69647026062012,247.4673557281494
51,157.4026393890381,243.8869571685791
52,136.38660430908203,213.78032684326172
53,130.66129684448242,214.60822105407715
54,122.83170700073242,203.36554527282715
55,153.19931030273438,219.15730476379395
56,146.47683143615723,223.24891090393066
57,138.60572814941406,271.07165336608887
58,117.17144012451172,265.40722846984863
59,151.11101150512695,253.56013298034668
60,154.03369903564453,255.07601737976074
61,143.23312759399414,271.8434143066406
62,145.02227783203125,271.66319847106934
63,128.49639892578125,211.57427787780762
64,148.22476387023926,253.06483268737793
65,143.79688262939453,214.99202728271484
66,143.38302612304688,211.58998489379883
67,140.26517868041992,195.72021961212158
68,125.77006340026855,207.3863410949707
69,142.31500625610352,203.5001564025879
70,123.97315979003906,215.07300853729248
71,121.05992317199707,212.8029441833496
72,154.54421997070312,269.110164642334
73,150.78570365905762,269.7224235534668
74,147.86553382873535,270.36197662353516
75,152.00366973876953,254.4042205810547
76,144.2087173461914,271.85282707214355
77,145.52491188049316,272.8392219543457
78,145.3140926361084,271.33355140686035
79,153.25238227844238,252.1977996826172
80,149.53213691711426,271.21593475341797
81,152.05645561218262,271.4084815979004
82,154.94311332702637,271.6622257232666
83,152.04572677612305,283.6768054962158
84,153.00061225891113,280.0223922729492
85,153.57150077819824,277.5264072418213
86,154.13893699645996,275.082950592041
87,154.56475257873535,273.48501205444336
88,148.86333465576172,272.4595355987549
89,148.22413444519043,273.0541706085205
90,147.2270679473877,274.15225982666016
91,146.2447452545166,275.5074691772461
92,143.52197647094727,263.9616107940674
93,113.69226455688477,244.98398780822754
94,159.73424911499023,255.8547878265381
95,147.18649864196777,272.10585594177246
96,146.49001121520996,272.36809730529785
97,155.0688648223877,256.9862365722656
98,149.29226875305176,255.71697235107422
99,154.58707809448242,256.0725975036621
100,144.2003631591797,240.99512100219727
101,137.79659271240234,243.32862854003906
102,147.35246658325195,250.92853546142578
103,129.95278358459473,198.40320110321045
104,132.5457000732422,204.0410041809082
105,135.1718521118164,210.3394317626953
106,143.60791206359863,278.34540367126465
107,152.53257751464844,213.6958408355713
108,151.94388389587402,204.44463729858398
109,150.9601593017578,195.1503038406372
110,132.4088954925537,230.3726291656494
111,123.15073013305664,233.61639976501465
112,148.61441612243652,229.8698902130127
113,127.71140098571777,222.9746961593628
114,151.21485710144043,236.49526119232178
115,150.90153694152832,249.77325439453125
116,118.78325462341309,235.92305660247803
117,125.83508491516113,236.9232702255249
118,130.92202186584473,239.0173101425171
119,138.39906692504883,238.88909339904785
120,143.91260147094727,237.51205444335938
121,148.02728652954102,235.8658790588379
122,157.05427169799805,231.60470008850098
123,119.33841705322266,244.7464084625244
124,124.49413299560547,221.96532726287842
125,158.2813262939453,254.78010177612305
126,148.81394386291504,242.95632362365723
127,113.55748176574707,226.8507957458496
128,151.1760711669922,233.88985633850098
129,146.7535400390625,251.18908882141113
130,129.42633628845215,226.07819080352783
131,150.63348770141602,247.25180625915527
132,114.64673042297363,254.87969398498535
133,148.5541534423828,228.33425045013428
134,153.91892433166504,245.10432243347168
135,126.0379409790039,276.88536643981934
136,125.26972770690918,280.8442497253418
137,114.80854034423828,244.83927726745605
138,121.60362243652344,270.65646171569824
139,118.10544967651367,219.56241130828857
140,140.9180450439453,292.16291427612305
141,158.4025764465332,255.6049919128418
142,145.23455619812012,245.74101448059082
143,119.55026626586914,228.008394241333
144,136.15850448608398,228.99953842163086
145,139.53567504882812,229.56783771514893
146,144.4104766845703,273.4926509857178
147,119.90970611572266,252.94973373413086
148,147.2523593902588,298.507719039917
149,135.74774742126465,291.2802314758301
150,130.8181667327881,286.9439220428467
151,162.49786376953125,205.7860565185547
152,155.28997421264648,300.06214141845703
153,142.73945808410645,229.51176166534424
154,145.7454776763916,228.98391723632812
155,147.61526107788086,228.6430835723877
156,121.54997825622559,220.801362991333
157,145.49055099487305,225.65104007720947
158,142.29516983032227,224.46104049682617
159,139.0710163116455,223.98003101348877
160,135.61988830566406,224.25341606140137
161,133.29209327697754,225.02846717834473
162,115.17663955688477,217.5135040283203
163,133.81534576416016,228.17858219146729
164,159.09523963928223,260.5194854736328
165,147.08642959594727,261.6717338562012
166,151.12534523010254,252.84602165222168
167,154.28366661071777,260.68857192993164
168,160.93460083007812,225.86079597473145
169,130.77406883239746,282.76588439941406
170,135.63298225402832,287.402286529541
171,147.57949829101562,295.92309951782227
172,120.91483116149902,274.1393852233887
173,147.62764930725098,227.2596788406372
174,154.24803733825684,237.79995918273926
175,155.87237358093262,297.5313091278076
176,141.06491088867188,295.3281497955322
177,115.80940246582031,253.90817642211914
178,151.4563274383545,272.9102039337158
179,150.76833724975586,274.03770446777344
180,149.9451446533203,275.8363723754883
181,149.13358688354492,278.0777835845947
182,147.25509643554688,281.2914848327637
183,146.67861938476562,271.4820671081543
184,145.58782577514648,271.0832118988037
185,144.49029922485352,270.3852939605713
186,140.55630683898926,267.20274925231934
187,125.46772956848145,255.87401390075684
188,154.1871452331543,233.7623691558838
189,152.10662841796875,225.87621688842773
190,149.52170372009277,226.26116752624512
191,147.40407943725586,270.992488861084
192,124.24717903137207,265.4651927947998
193,155.79484939575195,226.04976654052734
194,144.54458236694336,284.6436309814453
195,160.90076446533203,239.33335304260254
196,157.22057342529297,235.86760997772217
197,160.87749481201172,235.28037071228027
198,151.39663696289062,243.9309024810791
199,156.34164810180664,293.55669021606445
200,156.69915199279785,288.62863540649414
201,150.38619995117188,287.57349014282227
202,136.57248497009277,276.2651824951172
203,143.26672554016113,254.30625915527344
204,140.02949714660645,280.9465026855469
205,134.2160415649414,253.1326961517334
206,139.43279266357422,258.25181007385254
207,130.7111930847168,259.531831741333
208,148.6376190185547,292.0693302154541
209,148.9841651916504,246.0861110687256
210,132.66980171203613,278.81627082824707
211,137.35334396362305,283.7564277648926
