Landmark,X,Y
0,149.26530838012695,260.3956604003906
1,153.92486572265625,247.1645450592041
2,152.6180648803711,251.86603546142578
3,156.0160732269287,234.01371002197266
4,155.4140567779541,243.16646575927734
5,157.50732421875,238.34017753601074
6,162.74938583374023,227.18924045562744
7,137.83730506896973,217.84997463226318
8,166.61029815673828,218.4699583053589
9,168.69247436523438,213.3866786956787
10,176.05792999267578,195.34223556518555
11,148.52604866027832,262.3348903656006
12,147.92943000793457,264.1629981994629
13,147.7319622039795,265.253963470459
14,146.95626258850098,267.93439865112305
15,146.20811462402344,269.749231338501
16,145.27603149414062,272.1324634552002
17,144.45655822753906,274.6281909942627
18,143.18305015563965,278.9315986633301
19,153.2070541381836,249.44117546081543
20,150.3230381011963,248.47864151000977
21,130.98100662231445,199.82674598693848
22,146.87204360961914,224.74432468414307
23,143.20133209228516,223.8252353668213
24,139.8205280303955,222.4423885345459
25,136.02330207824707,218.76198291778564
26,150.1730251312256,224.7722053527832
27,146.034574508667,213.07323932647705
28,149.6902084350586,214.74871158599854
29,142.25305557250977,212.3403024673462
30,139.30872917175293,212.8723669052124
31,132.21574783325195,220.33658981323242
32,127.91338920593262,279.45425033569336
33,136.9437026977539,216.45544052124023
34,122.97761917114258,215.58736324310303
35,129.3528175354004,216.44738674163818
36,138.10165405273438,239.22426223754883
37,145.38053512573242,258.34593772888184
38,144.61983680725098,263.06957244873047
39,140.75305938720703,258.63075256347656
40,137.67751693725586,260.081205368042
41,141.67473793029785,262.67632484436035
42,139.4009780883789,262.91948318481445
43,131.04095458984375,265.83824157714844
44,151.01853370666504,246.06104850769043
45,151.97327613830566,242.03493118286133
46,135.4029369354248,207.26683616638184
47,148.8232135772705,232.20130920410156
48,143.87300491333008,243.03136825561523
49,144.37872886657715,241.04058265686035
50,127.767333984375,235.44612407684326
51,154.11803245544434,237.59111881256104
52,145.37030220031738,206.002836227417
53,139.93288040161133,205.62458038330078
54,137.10092544555664,193.98187637329102
55,159.5089340209961,214.772686958313
56,152.50689506530762,217.22270965576172
57,130.01017570495605,261.16493225097656
58,113.1389045715332,254.1093635559082
59,145.7878589630127,246.2245273590088
60,148.10935020446777,248.4352970123291
61,134.30450439453125,263.1628131866455
62,136.29969596862793,263.583984375
63,138.95227432250977,202.53982543945312
64,143.36023330688477,244.9756908416748
65,151.87847137451172,208.66381645202637
66,152.3853588104248,205.33069610595703
67,154.64349746704102,189.71426010131836
68,138.06427001953125,198.09133529663086
69,153.94911766052246,197.35261917114258
70,133.93718719482422,204.99801635742188
71,132.34968185424805,202.54762172698975
72,144.823579788208,260.89945793151855
73,141.16873741149902,260.93459129333496
74,138.4960651397705,261.5323734283447
75,146.46175384521484,247.32507705688477
76,135.3236484527588,263.4855651855469
77,136.06003761291504,264.49633598327637
78,136.787748336792,263.38497161865234
79,147.7043056488037,245.18978118896484
80,140.29430389404297,263.1990051269531
81,142.3882293701172,263.4426498413086
82,144.89397048950195,264.20926094055176
83,138.74361038208008,276.7438316345215
