Landmark,X,Y
0,167.50200271606445,268.07058334350586
1,171.01394653320312,254.29638862609863
2,169.0739631652832,259.0425968170166
3,169.1465187072754,240.75857162475586
4,171.83292388916016,250.0418186187744
5,172.3970603942871,244.81189727783203
6,173.2476043701172,232.751784324646
7,142.96460151672363,227.49359607696533
8,174.4711685180664,223.53504180908203
9,175.4642105102539,218.19371223449707
10,178.10823440551758,199.61229801177979
11,167.08990097045898,270.17709732055664
12,166.57970428466797,272.1083736419678
13,166.173095703125,273.20606231689453
14,165.71563720703125,276.6075611114502
15,165.4449462890625,278.6931324005127
16,165.0188446044922,281.37325286865234
17,164.49119567871094,284.0896224975586
18,163.34224700927734,288.49350929260254
19,170.23868560791016,256.6050338745117
20,166.4846420288086,256.09479904174805
21,129.00933265686035,210.98334789276123
22,154.10250663757324,232.85114765167236
23,150.09316444396973,232.59896278381348
24,146.23884201049805,231.86302185058594
25,141.0491180419922,228.7878942489624
26,157.5742530822754,232.28387832641602
27,151.11759185791016,221.287579536438
28,155.2322006225586,222.33505725860596
29,146.9178009033203,221.1827516555786
30,143.7240982055664,222.2280979156494
31,137.39704132080078,231.1812686920166
32,146.66000366210938,291.91137313842773
33,141.6130542755127,226.18834018707275
34,124.07672882080078,228.13264846801758
35,132.98946380615234,227.81955242156982
36,149.59351539611816,249.2263126373291
37,162.97470092773438,266.7007255554199
38,162.70971298217773,271.59650802612305
39,157.64485359191895,267.8822422027588
40,154.14628982543945,269.9025249481201
41,159.11548614501953,271.7677974700928
42,156.33790016174316,272.4290657043457
43,147.20131874084473,277.25552558898926
44,167.79834747314453,253.685302734375
45,168.0130386352539,249.52594757080078
46,138.1701946258545,217.20170974731445
47,158.95071983337402,240.19972801208496
48,158.11809539794922,251.9600486755371
49,157.88070678710938,249.89550590515137
50,137.14741706848145,247.3169231414795
51,168.71036529541016,244.69854354858398
52,149.37804222106934,214.2758274078369
53,143.16505432128906,214.76593494415283
54,135.1939582824707,204.09424781799316
55,166.3359260559082,220.9222412109375
56,158.5247802734375,224.38307762145996
57,145.28016090393066,272.5440788269043
58,120.57409286499023,268.49069595336914
59,160.65303802490234,254.7411060333252
60,163.60956192016602,256.5037250518799
61,150.14251708984375,273.6873435974121
62,152.2175121307373,273.6638832092285
63,141.11680030822754,211.8350315093994
64,157.53543853759766,254.0035343170166
65,157.04360008239746,215.9967041015625
66,156.9368839263916,212.63707637786865
67,154.68795776367188,197.21214294433594
68,138.29336166381836,207.85125732421875
69,156.34193420410156,204.71898078918457
70,135.6851291656494,215.2694034576416
71,132.4277114868164,213.3061981201172
72,162.76979446411133,269.366397857666
73,158.49339485168457,270.1223945617676
74,155.27289390563965,271.202974319458
75,161.46286010742188,255.71248054504395
76,151.26164436340332,273.7873935699463
77,152.46368408203125,274.9013900756836
78,152.58014678955078,273.3846187591553
79,163.23606491088867,253.32086563110352
80,157.0114040374756,272.4734687805176
81,159.68501091003418,272.3591995239258
82,162.81312942504883,272.6305389404297
83,158.0807876586914,287.1836185455322
84,159.6381950378418,282.7848815917969
85,160.5418586730957,280.0261974334717
86,161.4240837097168,277.4465847015381
87,162.03271865844727,275.8583164215088
88,156.18823051452637,274.6196937561035
89,155.3976821899414,275.1925563812256
90,154.14033889770508,276.2958526611328
91,152.86094665527344,277.71778106689453
92,151.24038696289062,264.7544860839844
93,119.22830581665039,247.0616912841797
94,169.68616485595703,257.63869285583496
95,154.43371772766113,274.3060111999512
96,153.62895965576172,274.4589042663574
97,164.4849395751953,258.4875011444092
98,158.28730583190918,256.92538261413574
99,164.07268524169922,257.55334854125977
100,154.28204536437988,241.98429107666016
101,147.30887413024902,243.70081901550293
102,156.7962646484375,251.8143081665039
103,143.47172737121582,199.30386543273926
104,145.97543716430664,204.7294807434082
105,148.4186553955078,210.90372562408447
106,149.581298828125,280.7896900177002
107,166.16697311401367,215.41767597198486
108,166.2190055847168,206.38150691986084
109,165.8395004272461,197.5407886505127
110,142.86800384521484,230.6106662750244
111,132.50805854797363,233.56023788452148
112,159.88033294677734,231.4786434173584
113,138.6956024169922,223.05457592010498
114,162.34451293945312,237.90410041809082
115,161.02787017822266,250.49915313720703
116,127.33235359191895,235.9319543838501
117,135.1592254638672,236.74508571624756
118,140.42442321777344,238.98173332214355
119,148.34393501281738,239.4554901123047
120,154.29390907287598,238.6039638519287
121,158.8637638092041,237.30422973632812
122,169.14203643798828,233.16471576690674
123,126.93471908569336,244.75258827209473
124,135.3392219543457,222.08805084228516
125,168.41161727905273,256.15196228027344
126,159.06614303588867,244.12001609802246
127,121.50546073913574,228.33746910095215
128,162.45298385620117,235.50081253051758
129,156.00698471069336,252.2578239440918
130,140.11493682861328,226.2255620956421
131,160.95134735107422,248.03555488586426
132,119.03274536132812,257.3910140991211
133,159.99319076538086,229.94892597198486
134,164.82744216918945,245.8458137512207
135,129.70666885375977,279.46446418762207
136,127.79109001159668,284.63725090026855
137,121.30500793457031,245.69558143615723
138,125.5333137512207,272.8991889953613
139,128.1952667236328,220.15437126159668
140,144.50814247131348,296.4780521392822
141,168.32067489624023,257.257719039917
142,154.92732048034668,246.71828269958496
143,129.0132713317871,228.2347011566162
144,147.02438354492188,229.3753480911255
145,150.47203063964844,230.22721767425537
146,151.1644744873047,275.52741050720215
147,126.43537521362305,253.3762550354004
148,150.63690185546875,304.4483470916748
149,138.34725379943848,295.9856414794922
150,133.24549674987793,291.2105083465576
151,176.8983268737793,208.74114990234375
152,159.51929092407227,306.9558334350586
153,153.77744674682617,230.4944658279419
154,156.9160556793213,230.34254550933838
155,158.92990112304688,230.2013397216797
156,132.17581748962402,221.04244709014893
157,157.17007637023926,226.87358379364014
158,154.0427017211914,225.31811714172363
159,150.8188533782959,224.47829246520996
160,147.20141410827637,224.48723316192627
161,144.62932586669922,225.14283657073975
162,124.7036075592041,218.58502864837646
163,144.65293884277344,228.41797828674316
164,168.48588943481445,261.94716453552246
165,155.29857635498047,262.525577545166
166,160.79486846923828,253.91578674316406
167,163.2910919189453,261.659460067749
168,173.63353729248047,228.20478916168213
169,134.20126914978027,285.9020233154297
170,139.05853271484375,291.1242485046387
171,151.61415100097656,300.9099769592285
172,123.75263214111328,277.67226219177246
173,159.19488906860352,228.7549352645874
174,165.65357208251953,238.99336338043213
175,160.64804077148438,303.54472160339355
176,143.9643096923828,300.5584716796875
177,121.14645004272461,255.21944046020508
178,158.86425018310547,275.0844383239746
179,157.99806594848633,276.1879348754883
180,156.88007354736328,278.089542388916
181,155.7026481628418,280.50679206848145
182,153.15924644470215,284.25132751464844
183,153.99269104003906,273.0244445800781
184,152.79361724853516,272.46514320373535
185,151.62824630737305,271.64342880249023
186,147.7810287475586,268.1814479827881
187,132.52399444580078,256.1470699310303
188,165.8550262451172,235.25107383728027
189,164.19757843017578,227.676043510437
190,161.35107040405273,227.83628940582275
191,154.80134963989258,272.60364532470703
192,129.6421718597412,266.66905403137207
193,168.19684982299805,227.99257278442383
194,149.74411010742188,287.86133766174316
195,172.6971435546875,240.6364345550537
196,169.05012130737305,237.0999526977539
197,172.9425048828125,236.80612564086914
198,161.99186325073242,244.93309020996094
199,161.69445037841797,298.74412536621094
200,162.61268615722656,293.16515922546387
201,155.85349082946777,291.3834285736084
202,142.1769905090332,278.2086753845215
203,152.00732231140137,255.2150058746338
204,145.24139404296875,283.5647678375244
205,142.58130073547363,253.32366943359375
206,147.5566291809082,258.9137935638428
207,138.01128387451172,259.925479888916
208,153.43181610107422,296.31943702697754
209,159.04297828674316,247.13247299194336
210,137.2403335571289,281.1187934875488
211,141.72786712646484,286.76722526550293
212,140.39471626281738,272.26512908935547
213,126.24262809753418,260.8927631378174
214,134.3008327484131,272.24759101867676
215,122.15288162231445,264.25292015075684
216,143.60177040100098,264.31880950927734
217,162.39360809326172,241.51202201843262
218,162.12961196899414,252.43486404418945
219,159.21061515808105,253.4055233001709
220,164.4363021850586,249.73548889160156
221,161.88386917114258,223.55873107910156
222,156.1091136932373,220.08753776550293
223,150.59237480163574,218.5898208618164
224,145.51907539367676,218.50532054901123
225,141.45480155944824,219.88935470581055
226,137.0628833770752,227.05610275268555
227,122.11297035217285,236.6883373260498
228,139.45189476013184,233.16757678985596
229,143.60746383666992,234.9920654296875
230,149.02406692504883,235.7400941848755
231,154.25339698791504,235.57488441467285
232,158.40280532836914,234.7655153274536
233,161.36470794677734,233.775315284729
234,120.16368865966797,237.68649101257324
235,159.03353691101074,254.7121238708496
236,165.52309036254883,242.3599147796631
237,165.0710105895996,252.80988693237305
238,166.56927108764648,255.3311061859131
239,164.78551864624023,253.6289405822754
240,159.81246948242188,256.2704372406006
241,167.24685668945312,255.72083473205566
242,167.16520309448242,256.8354606628418
243,161.57236099243164,230.37623405456543
244,163.9565658569336,231.83923244476318
245,165.44841766357422,232.6563262939453
246,142.98748970031738,225.72468280792236
247,141.03626251220703,223.67926597595215
248,175.69820404052734,241.99384689331055
249,198.3928680419922,238.35139274597168
250,172.75945663452148,257.22681999206543
251,211.40342712402344,227.43857860565186
252,187.2648048400879,239.43095684051514
253,190.88172912597656,240.56116104125977
254,194.39388275146484,241.16592407226562
255,199.2078971862793,240.12788772583008
256,184.4117546081543,237.66374588012695
257,194.0114974975586,230.0675868988037
258,190.08899688720703,229.5285701751709
259,197.49431610107422,231.4664125442505
260,199.6196174621582,233.48761081695557
261,201.30308151245117,243.45611572265625
262,176.37855529785156,296.8794536590576
263,199.7274398803711,237.6762342453003
264,210.06193161010742,244.65519905090332
265,205.32821655273438,241.75423622131348
266,187.38697052001953,256.19582176208496
267,171.96796417236328,268.2857036590576
268,170.05168914794922,272.88299560546875
269,175.73858261108398,271.04209899902344
270,177.53280639648438,273.982515335083
271,172.69817352294922,274.1155529022217
272,174.4457244873047,275.55530548095703
273,180.1572036743164,283.0154800415039
274,173.99547576904297,254.82436180114746
275,175.2625846862793,250.88464736938477
276,205.67527770996094,230.7355785369873
277,181.9045639038086,244.56799507141113
278,180.70892333984375,256.1250972747803
279,181.20418548583984,254.20154571533203
280,197.66376495361328,258.46415519714355
281,175.6288719177246,245.9937286376953
282,198.5923194885254,224.46431636810303
283,203.08320999145508,226.96914196014404
284,209.9854278564453,219.29766654968262
285,182.3594856262207,224.30365562438965
286,186.42642974853516,230.11929988861084
287,183.20507049560547,279.2372417449951
288,198.13936233520508,282.2556495666504
289,177.40190505981445,257.80314445495605
290,174.3901824951172,258.46595764160156
291,178.71471405029297,278.7331295013428
292,176.73919677734375,277.9804229736328
293,205.34517288208008,224.97456550598145
294,179.99130249023438,258.11957359313965
295,191.93645477294922,223.27953815460205
296,193.2805633544922,220.22611141204834
297,198.58880996704102,206.33756160736084
298,207.79333114624023,221.95239543914795
299,195.73986053466797,212.90029048919678
300,207.77868270874023,229.6935510635376
301,209.64855194091797,228.72838497161865
302,171.1094856262207,270.83338737487793
303,174.15346145629883,272.8502368927002
304,176.0778045654297,274.8036003112793
305,176.23966217041016,258.407506942749
306,177.6801300048828,278.47400665283203
307,176.69315338134766,279.2031669616699
308,176.3018798828125,277.5665473937988
309,176.67795181274414,255.78452110290527
310,173.42151641845703,275.302677154541
311,171.5819549560547,274.4486904144287
312,169.14228439331055,273.7484550476074
313,168.39454650878906,288.93728256225586
314,169.1423225402832,284.4619560241699
315,169.36439514160156,281.6166400909424
316,169.35495376586914,278.8572406768799
317,169.10345077514648,277.10655212402344
318,173.7755012512207,277.71955490112305
319,174.43315505981445,278.55048179626465
320,175.2893829345703,280.07280349731445
321,175.95504760742188,281.837682723999
322,181.56118392944336,270.12548446655273
323,205.13916015625,263.03893089294434
324,174.88779067993164,277.93187141418457
325,175.75237274169922,278.41169357299805
326,173.09432983398438,260.02095222473145
327,178.0582046508789,260.5122756958008
328,173.71339797973633,259.28555488586426
329,185.20551681518555,247.82063484191895
330,190.6879997253418,251.81699752807617
331,181.08274459838867,256.27933502197266
332,206.08516693115234,212.16630935668945
333,203.45718383789062,216.5510129928589
334,200.39295196533203,221.66790962219238
335,177.38536834716797,285.6031036376953
336,184.613037109375,219.37726020812988
337,187.11669921875,210.7441234588623
338,189.5797348022461,202.49234676361084
339,197.38588333129883,241.17164611816406
340,204.31589126586914,247.17985153198242
341,182.70879745483398,236.0821008682251
342,203.00642013549805,235.7663869857788
343,179.97385025024414,241.27930641174316
344,179.471435546875,253.94216537475586
345,207.02573776245117,250.9383773803711
346,201.81964874267578,249.31926727294922
347,197.36351013183594,249.66768264770508
348,190.69618225097656,247.45802879333496
349,185.80732345581055,244.64781761169434
350,182.35198974609375,241.82476043701172
351,176.57012939453125,234.6351957321167
352,204.94379043579102,259.18081283569336
353,205.7965850830078,235.92455863952637
354,172.0106315612793,256.8113422393799
355,180.99626541137695,248.248872756958
356,209.67767715454102,245.3748607635498
357,180.05149841308594,238.94579887390137
358,181.02161407470703,256.84510231018066
359,200.71998596191406,238.16923141479492
360,179.85416412353516,251.54909133911133
361,202.26167678833008,272.5241947174072
362,182.89934158325195,234.57804679870605
363,178.0301284790039,248.3203411102295
364,191.61659240722656,290.0832939147949
365,189.9753761291504,295.16321182250977
366,206.78083419799805,261.52124404907227
367,196.02855682373047,285.2280521392822
368,209.99418258666992,236.15877628326416
369,176.49782180786133,301.76244735717773
370,171.04246139526367,257.75630950927734
371,183.48831176757812,252.02075958251953
372,207.7440071105957,243.33795547485352
373,194.64475631713867,238.7070894241333
374,191.39333724975586,238.31743240356445
375,177.6072120666504,280.24314880371094
376,202.42176055908203,267.1780300140381
377,168.31172943115234,307.313289642334
378,180.0705909729004,302.8752136230469
379,184.7850799560547,299.74047660827637
380,188.33866119384766,237.430157661438
381,185.55435180664062,236.08686447143555
