Landmark,X,Y
0,141.71491622924805,263.6474418640137
1,143.8133144378662,250.15325546264648
2,143.22738647460938,254.36250686645508
3,143.06692123413086,236.9384765625
4,144.46874618530273,246.15300178527832
5,145.41071891784668,241.05019569396973
6,147.81021118164062,228.71792793273926
7,122.38730430603027,223.08998107910156
8,149.49740409851074,219.58695888519287
9,150.42757987976074,214.35705184936523
10,154.0306854248047,194.6396827697754
11,141.40692710876465,265.6069850921631
12,141.21319770812988,267.1139144897461
13,141.21577262878418,267.7217674255371
14,141.05963706970215,269.60391998291016
15,140.7768726348877,271.33649826049805
16,140.40570259094238,273.5441780090332
17,140.0698471069336,275.9208869934082
18,139.5301342010498,280.0041103363037
19,143.48504066467285,252.22515106201172
20,140.50535202026367,251.4840030670166
21,112.02229499816895,206.08913898468018
22,132.39578247070312,228.40144157409668
23,128.76214981079102,228.1103754043579
24,125.28450012207031,227.34910011291504
25,120.84689140319824,224.2796516418457
26,135.49036979675293,227.93269157409668
27,129.17601585388184,217.6217794418335
28,132.97630310058594,218.60713005065918
29,125.46140670776367,217.55916595458984
30,122.78453826904297,218.48540782928467
31,117.58950233459473,226.41334533691406
32,125.13017654418945,283.23612213134766
33,121.2005615234375,221.81971549987793
34,107.5179672241211,222.82968521118164
35,113.99044036865234,223.1455135345459
36,126.7215633392334,244.1012477874756
37,137.36513137817383,262.15916633605957
38,137.35238075256348,266.3134002685547
39,132.678861618042,262.43971824645996
40,129.6122169494629,263.38488578796387
41,134.0953826904297,265.86748123168945
42,131.57133102416992,265.7234287261963
43,124.38310623168945,268.94225120544434
44,140.91753959655762,249.53083992004395
45,141.05660438537598,245.641450881958
46,117.86996841430664,213.71325016021729
47,135.70550918579102,235.581636428833
48,133.29180717468262,247.18771934509277
49,133.3486557006836,245.13075828552246
50,116.04497909545898,241.80373191833496
51,142.10641860961914,240.90185165405273
52,127.16527938842773,211.24149799346924
53,121.88722610473633,211.5944480895996
54,116.72119140625,199.6838665008545
55,142.18876838684082,217.3989486694336
56,136.0800266265869,220.48029899597168
57,122.29765892028809,264.4636058807373
58,105.77939987182617,260.64897537231445
59,135.57517051696777,249.80484008789062
60,138.1955909729004,251.6195297241211
61,126.12593650817871,265.226411819458
62,127.8770923614502,265.4157543182373
63,120.27680397033691,208.6186981201172
64,132.96918869018555,248.8923740386963
65,133.8509178161621,212.84696102142334
66,133.69132041931152,209.4923973083496
67,132.7391242980957,192.94883251190186
68,118.56697082519531,204.00777339935303
69,133.6367416381836,200.95810890197754
70,115.95775604248047,211.58061504364014
71,113.96017074584961,209.0200424194336
72,137.23220825195312,264.5705223083496
73,133.43796730041504,264.4847774505615
74,130.59298515319824,264.6115207672119
75,136.33853912353516,250.71358680725098
76,127.03310966491699,265.3667449951172
77,128.37300300598145,266.74089431762695
78,128.32313537597656,265.28955459594727
79,137.4593734741211,248.7810516357422
80,132.3212718963623,265.64701080322266
81,134.82800483703613,266.1861991882324
82,137.7749729156494,266.9367027282715
83,134.6030044555664,278.7967872619629
84,135.48503875732422,274.628849029541
85,136.1100196838379,272.20848083496094
86,136.76467895507812,270.0904083251953
87,137.36700057983398,268.74341011047363
88,131.73173904418945,266.98740005493164
89,131.05735778808594,267.4185276031494
90,130.0491237640381,268.31820487976074
91,129.09515380859375,269.5745086669922
92,127.23567962646484,258.5113048553467
93,104.93078231811523,240.38254737854004
94,143.3943748474121,253.0898094177246
95,130.14997482299805,266.4280128479004
96,129.3514919281006,266.4426898956299
97,138.9896297454834,253.59764099121094
98,133.7625026702881,251.52854919433594
99,138.60859870910645,252.66340255737305
100,131.6034698486328,237.15654373168945
101,125.20215034484863,238.6941432952881
102,132.56264686584473,246.7671775817871
103,123.34188461303711,195.12825965881348
104,124.87127304077148,201.10673904418945
105,126.37537002563477,207.8335189819336
106,126.77892684936523,272.5166988372803
107,141.91198348999023,212.01470375061035
108,142.39584922790527,202.26755619049072
109,142.605562210083,192.951078414917
110,122.33711242675781,226.07723236083984
111,113.24907302856445,228.55585098266602
112,137.50354766845703,227.19526290893555
113,118.64144325256348,219.05067443847656
114,138.60867500305176,233.5023307800293
115,135.5208969116211,246.10496520996094
116,109.0528678894043,230.6361436843872
117,115.23853302001953,231.69935703277588
118,119.61994171142578,233.9679765701294
119,126.69281959533691,234.57800388336182
120,132.07719802856445,233.87351989746094
121,136.07382774353027,232.6944351196289
122,144.19919967651367,229.13805484771729
123,108.2387924194336,238.9695167541504
124,115.75082778930664,218.00212383270264
125,141.82100296020508,251.77207946777344
126,135.3335189819336,239.45218563079834
127,106.71266555786133,222.45739459991455
128,139.12736892700195,231.0757541656494
129,132.15593338012695,246.98993682861328
130,120.0735092163086,221.91344261169434
131,135.78911781311035,243.6228847503662
132,104.74163055419922,250.23405075073242
133,137.65789031982422,225.719575881958
134,138.8913917541504,241.829195022583
135,111.6140365600586,271.1875247955322
136,111.35533332824707,275.78925132751465
137,104.91676330566406,239.57520961761475
138,108.05448532104492,265.09045600891113
139,110.72799682617188,215.30356407165527
140,123.88589859008789,287.1859359741211
141,142.1109104156494,252.7090358734131
142,131.68514251708984,241.763334274292
143,110.81092834472656,223.37280750274658
144,125.94874382019043,224.98502254486084
145,129.08523559570312,225.84454536437988
146,127.31867790222168,267.2684097290039
147,107.68640518188477,247.05785751342773
148,129.56454277038574,294.1846561431885
149,119.918212890625,286.40235900878906
150,115.91233253479004,281.9293212890625
151,152.283353805542,204.24124717712402
