Landmark,X,Y
0,163.08908462524414,276.1673355102539
1,163.21434020996094,270.9902858734131
2,162.83788681030273,272.47020721435547
3,159.1639804840088,261.2431526184082
4,162.95804977416992,268.1353569030762
5,162.3230743408203,264.06580924987793
6,160.54594039916992,254.14649963378906
7,138.72621536254883,254.01300430297852
8,159.68173027038574,248.05609703063965
9,159.35335159301758,244.5648193359375
10,157.59060859680176,229.46087837219238
11,163.15448760986328,277.27672576904297
12,163.11456680297852,277.97000885009766
13,162.98330307006836,278.00047874450684
14,163.88433456420898,284.4909954071045
15,164.066162109375,285.6664180755615
16,164.2030906677246,287.0605659484863
17,164.32052612304688,288.6196804046631
18,164.32830810546875,291.1736297607422
19,163.19969177246094,272.2371196746826
20,159.584379196167,271.8735122680664
21,126.2452507019043,244.18261528015137
22,147.75312423706055,254.88361358642578
23,144.99298095703125,255.3453540802002
24,142.03978538513184,255.70358276367188
25,137.28670120239258,254.95668411254883
26,149.83078956604004,254.2822265625
27,142.56314277648926,249.97241020202637
28,145.64276695251465,249.80664253234863
29,139.67208862304688,250.61511039733887
30,137.75954246520996,251.6001319885254
31,135.0773525238037,256.78439140319824
32,152.66725540161133,295.22083282470703
33,137.2558307647705,253.75880241394043
34,125.39497375488281,256.26757621765137
35,131.3949489593506,255.71250915527344
36,145.30328750610352,266.79393768310547
37,157.98757553100586,276.2138557434082
38,158.44173431396484,278.3060646057129
39,152.79719352722168,276.90032958984375
40,149.7049045562744,277.4853801727295
41,154.63438987731934,278.4072017669678
42,151.8915557861328,278.5400104522705
43,147.06464767456055,282.8980350494385
44,160.53569793701172,271.1593723297119
45,159.95311737060547,268.2873344421387
46,133.39999198913574,249.69420433044434
47,151.39904022216797,259.83959197998047
48,151.55611038208008,269.1354274749756
49,151.14081382751465,267.4078559875488
50,135.86600303649902,266.49370193481445
51,159.56515312194824,264.5153617858887
52,140.62525749206543,246.8060302734375
53,136.3695240020752,247.8537940979004
54,129.07548904418945,239.4920253753662
55,153.61379623413086,248.09208869934082
56,148.34598541259766,250.2546787261963
57,143.94822120666504,279.3599224090576
58,129.84573364257812,281.71606063842773
59,153.90101432800293,270.5914878845215
60,156.79572105407715,271.3779544830322
61,146.1636447906494,279.1256904602051
62,147.87431716918945,279.2318630218506
63,134.57544326782227,246.1124610900879
64,151.10139846801758,269.76799964904785
65,146.31346702575684,246.72463417053223
66,145.60735702514648,244.51077461242676
67,140.7266902923584,232.44579792022705
68,131.98970794677734,242.7030086517334
69,143.5636806488037,238.15130710601807
70,131.3787078857422,248.45930099487305
71,128.91321182250977,246.48353576660156
72,158.16378593444824,277.5260925292969
73,153.81814002990723,277.88034439086914
74,150.80734252929688,278.03890228271484
75,154.58476066589355,270.8737564086914
76,146.96617126464844,279.1526985168457
77,149.281644821167,281.6953182220459
78,148.41471672058105,279.27477836608887
79,156.29438400268555,270.77104568481445
80,152.36563682556152,278.1477642059326
81,155.14601707458496,278.18017959594727
82,158.67223739624023,278.2555675506592
83,159.2590045928955,291.1849594116211
84,159.37549591064453,288.58646392822266
85,159.45253372192383,287.0263195037842
86,159.5402717590332,285.61717987060547
87,159.7230625152588,284.58303451538086
88,153.15457344055176,282.7910041809082
89,152.61380195617676,283.16579818725586
90,151.88336372375488,283.87441635131836
91,151.3374900817871,284.7356414794922
92,147.33842849731445,275.6417942047119
93,125.53868293762207,267.859468460083
94,163.04767608642578,272.4353885650635
95,151.08684539794922,281.5627384185791
96,150.14310836791992,281.5214252471924
97,158.10796737670898,272.47063636779785
98,151.90373420715332,270.9562110900879
99,157.47370719909668,271.9856643676758
