Landmark,X,Y
0,173.04304122924805,277.90995597839355
1,172.6024627685547,273.15765380859375
2,172.7315902709961,274.3517875671387
3,170.02363204956055,263.7177085876465
4,172.5348663330078,270.53627014160156
5,172.41992950439453,266.68559074401855
6,172.17300415039062,257.1709156036377
7,153.26539993286133,254.6670627593994
8,172.01581954956055,251.01922988891602
9,171.9772720336914,247.71145820617676
10,171.9324493408203,233.7718677520752
11,173.0986785888672,278.9308547973633
12,173.12145233154297,279.5547866821289
13,173.12681198120117,279.58568572998047
14,173.29992294311523,283.75585556030273
15,173.3389663696289,284.8952293395996
16,173.3466911315918,286.2422275543213
17,173.3617401123047,287.7058982849121
18,173.26936721801758,289.9343204498291
19,172.64419555664062,274.22407150268555
20,169.75492477416992,273.4343719482422
21,144.30261611938477,244.04088020324707
22,161.29426956176758,256.51156425476074
23,158.75,256.695556640625
24,156.11724853515625,256.7050266265869
25,152.15725898742676,255.37528038024902
26,163.23846817016602,256.1110210418701
27,156.8772315979004,251.4218044281006
28,159.7050666809082,251.5836524963379
29,154.27105903625488,251.69334411621094
30,152.57257461547852,252.37252235412598
31,150.21869659423828,256.8651580810547
32,162.98107147216797,292.4749946594238
33,152.0652675628662,254.15682792663574
34,142.9063606262207,254.9077320098877
35,147.28476524353027,255.29620170593262
36,158.30297470092773,267.3881435394287
37,168.85555267333984,277.42547035217285
38,169.34274673461914,279.3753719329834
39,164.71630096435547,277.4700164794922
40,162.34134674072266,277.6101779937744
41,166.34893417358398,279.0343379974365
42,164.21783447265625,278.80645751953125
43,159.71688270568848,281.5367889404297
44,170.20864486694336,273.0182933807373
45,169.85347747802734,270.3723335266113
46,148.78597259521484,249.8748779296875
47,164.02475357055664,261.5089416503906
48,163.18349838256836,270.23935317993164
49,163.0344009399414,268.6043930053711
50,150.30105590820312,266.1966133117676
51,169.91924285888672,266.82289123535156
52,154.8482894897461,247.9906940460205
53,151.212158203125,248.48590850830078
54,146.55471801757812,240.14039039611816
55,166.38978958129883,250.4787540435791
56,162.17960357666016,252.26486206054688
57,157.3184585571289,278.36955070495605
58,145.99857330322266,277.41079330444336
59,165.18207550048828,271.7409038543701
60,167.6565170288086,272.75293350219727
61,159.6014404296875,278.36923599243164
62,161.0492706298828,278.6187744140625
63,149.84271049499512,246.64752960205078
64,162.98051834106445,270.76375007629395
65,159.80156898498535,248.5004997253418
66,159.3018627166748,246.3845443725586
67,156.5125274658203,235.0087594985962
68,148.3076286315918,243.35615158081055
69,158.2417106628418,240.5141830444336
70,147.29814529418945,248.46928596496582
71,145.8488655090332,246.4280605316162
72,169.04571533203125,278.63104820251465
73,165.60964584350586,278.4667682647705
74,163.2823944091797,278.2385444641113
75,165.83375930786133,272.0610809326172
76,160.28902053833008,278.4628200531006
77,161.87740325927734,280.5179786682129
78,161.51630401611328,278.65187644958496
79,166.8549919128418,272.10256576538086
80,164.7574234008789,278.52590560913086
81,166.9087028503418,278.933629989624
82,169.6841812133789,279.38610076904297
83,169.05513763427734,289.4974994659424
84,169.28762435913086,287.2225856781006
85,169.43593978881836,285.7697296142578
86,169.62657928466797,284.4264507293701
87,169.89191055297852,283.4667491912842
88,164.83287811279297,281.5216255187988
89,164.33225631713867,281.83685302734375
90,163.69003295898438,282.4541187286377
91,163.1682014465332,283.2194995880127
92,160.03351211547852,275.58852195739746
93,143.24584007263184,264.83960151672363
94,172.6799774169922,274.3363666534424
95,163.37228775024414,280.4658794403076
96,162.60704040527344,280.4125499725342
97,168.7582015991211,273.8965702056885
98,163.79871368408203,271.9216060638428
99,168.2141876220703,273.37989807128906
100,161.26272201538086,262.509241104126
101,156.8029499053955,263.80534172058105
102,162.51827239990234,269.27650451660156
